ID,country,city,pop.ind,herb.dmg,u_r,lat,long
100,Germany,Straubing,18-Feb,0,urban,48.870563,12.56462
100,Germany,Straubing,19-Feb,12,urban,48.870563,12.56462
100,Germany,Straubing,20-Feb,9,urban,48.870563,12.56462
101,Germany,Straubing,01-Mar,0,rural,48.880591,12.542115
101,Germany,Straubing,02-Mar,7,rural,48.880591,12.542115
101,Germany,Straubing,03-Mar,6,rural,48.880591,12.542115
101,Germany,Straubing,04-Mar,13,rural,48.880591,12.542115
101,Germany,Straubing,05-Mar,21,rural,48.880591,12.542115
101,Germany,Straubing,06-Mar,7,rural,48.880591,12.542115
101,Germany,Straubing,07-Mar,8,rural,48.880591,12.542115
101,Germany,Straubing,08-Mar,2,rural,48.880591,12.542115
101,Germany,Straubing,09-Mar,6,rural,48.880591,12.542115
101,Germany,Straubing,10-Mar,3,rural,48.880591,12.542115
101,Germany,Straubing,11-Mar,0,rural,48.880591,12.542115
101,Germany,Straubing,12-Mar,1,rural,48.880591,12.542115
101,Germany,Straubing,13-Mar,6,rural,48.880591,12.542115
101,Germany,Straubing,14-Mar,4,rural,48.880591,12.542115
101,Germany,Straubing,15-Mar,0,rural,48.880591,12.542115
101,Germany,Straubing,16-Mar,7,rural,48.880591,12.542115
101,Germany,Straubing,17-Mar,6,rural,48.880591,12.542115
101,Germany,Straubing,18-Mar,3,rural,48.880591,12.542115
101,Germany,Straubing,19-Mar,10,rural,48.880591,12.542115
101,Germany,Straubing,20-Mar,7,rural,48.880591,12.542115
102,Austria,Ruprechtshofen,01-Jan,0,rural,48.132969,15.276226
102,Austria,Ruprechtshofen,02-Jan,0,rural,48.132969,15.276226
102,Austria,Ruprechtshofen,03-Jan,3,rural,48.132969,15.276226
102,Austria,Ruprechtshofen,04-Jan,0,rural,48.132969,15.276226
102,Austria,Ruprechtshofen,05-Jan,0,rural,48.132969,15.276226
102,Austria,Ruprechtshofen,06-Jan,13,rural,48.132969,15.276226
102,Austria,Ruprechtshofen,07-Jan,2,rural,48.132969,15.276226
102,Austria,Ruprechtshofen,08-Jan,1,rural,48.132969,15.276226
102,Austria,Ruprechtshofen,09-Jan,1,rural,48.132969,15.276226
102,Austria,Ruprechtshofen,10-Jan,7,rural,48.132969,15.276226
102,Austria,Ruprechtshofen,11-Jan,3,rural,48.132969,15.276226
102,Austria,Ruprechtshofen,12-Jan,12,rural,48.132969,15.276226
102,Austria,Ruprechtshofen,13-Jan,0,rural,48.132969,15.276226
102,Austria,Ruprechtshofen,14-Jan,9,rural,48.132969,15.276226
102,Austria,Ruprechtshofen,15-Jan,3,rural,48.132969,15.276226
102,Austria,Ruprechtshofen,16-Jan,8,rural,48.132969,15.276226
102,Austria,Ruprechtshofen,17-Jan,6,rural,48.132969,15.276226
102,Austria,Ruprechtshofen,18-Jan,1,rural,48.132969,15.276226
102,Austria,Ruprechtshofen,19-Jan,1,rural,48.132969,15.276226
102,Austria,Ruprechtshofen,20-Jan,1,rural,48.132969,15.276226
103,Austria,Melk,01-Jan,6,urban,48.224208,15.333537
103,Austria,Melk,02-Jan,13,urban,48.224208,15.333537
103,Austria,Melk,03-Jan,5,urban,48.224208,15.333537
103,Austria,Melk,04-Jan,1,urban,48.224208,15.333537
103,Austria,Melk,05-Jan,4,urban,48.224208,15.333537
103,Austria,Melk,06-Jan,5,urban,48.224208,15.333537
103,Austria,Melk,07-Jan,0,urban,48.224208,15.333537
103,Austria,Melk,08-Jan,2,urban,48.224208,15.333537
103,Austria,Melk,09-Jan,3,urban,48.224208,15.333537
103,Austria,Melk,10-Jan,6,urban,48.224208,15.333537
103,Austria,Melk,11-Jan,8,urban,48.224208,15.333537
103,Austria,Melk,12-Jan,7,urban,48.224208,15.333537
103,Austria,Melk,13-Jan,15,urban,48.224208,15.333537
103,Austria,Melk,14-Jan,3,urban,48.224208,15.333537
103,Austria,Melk,15-Jan,6,urban,48.224208,15.333537
103,Austria,Melk,16-Jan,11,urban,48.224208,15.333537
103,Austria,Melk,17-Jan,12,urban,48.224208,15.333537
103,Austria,Melk,18-Jan,14,urban,48.224208,15.333537
103,Austria,Melk,19-Jan,4,urban,48.224208,15.333537
103,Austria,Melk,20-Jan,4,urban,48.224208,15.333537
104,Hungary,Mosonmagyarovar,01-Jan,3,urban,47.850953,17.267405
104,Hungary,Mosonmagyarovar,02-Jan,0,urban,47.850953,17.267405
104,Hungary,Mosonmagyarovar,03-Jan,1,urban,47.850953,17.267405
104,Hungary,Mosonmagyarovar,04-Jan,2,urban,47.850953,17.267405
104,Hungary,Mosonmagyarovar,05-Jan,0,urban,47.850953,17.267405
104,Hungary,Mosonmagyarovar,06-Jan,1,urban,47.850953,17.267405
104,Hungary,Mosonmagyarovar,07-Jan,1,urban,47.850953,17.267405
104,Hungary,Mosonmagyarovar,08-Jan,4,urban,47.850953,17.267405
104,Hungary,Mosonmagyarovar,09-Jan,1,urban,47.850953,17.267405
104,Hungary,Mosonmagyarovar,10-Jan,0,urban,47.850953,17.267405
104,Hungary,Mosonmagyarovar,11-Jan,2,urban,47.850953,17.267405
104,Hungary,Mosonmagyarovar,12-Jan,1,urban,47.850953,17.267405
104,Hungary,Mosonmagyarovar,13-Jan,0,urban,47.850953,17.267405
104,Hungary,Mosonmagyarovar,14-Jan,0,urban,47.850953,17.267405
104,Hungary,Mosonmagyarovar,15-Jan,1,urban,47.850953,17.267405
104,Hungary,Mosonmagyarovar,16-Jan,4,urban,47.850953,17.267405
104,Hungary,Mosonmagyarovar,17-Jan,2,urban,47.850953,17.267405
104,Hungary,Mosonmagyarovar,18-Jan,1,urban,47.850953,17.267405
104,Hungary,Mosonmagyarovar,19-Jan,0,urban,47.850953,17.267405
104,Hungary,Mosonmagyarovar,20-Jan,1,urban,47.850953,17.267405
105,Hungary,Mosonmagyarovar,01-Feb,1,urban,47.859637,17.270232
105,Hungary,Mosonmagyarovar,02-Feb,0,urban,47.859637,17.270232
105,Hungary,Mosonmagyarovar,03-Feb,4,urban,47.859637,17.270232
105,Hungary,Mosonmagyarovar,04-Feb,0,urban,47.859637,17.270232
105,Hungary,Mosonmagyarovar,05-Feb,2,urban,47.859637,17.270232
105,Hungary,Mosonmagyarovar,06-Feb,0,urban,47.859637,17.270232
105,Hungary,Mosonmagyarovar,07-Feb,1,urban,47.859637,17.270232
105,Hungary,Mosonmagyarovar,08-Feb,1,urban,47.859637,17.270232
105,Hungary,Mosonmagyarovar,09-Feb,0,urban,47.859637,17.270232
105,Hungary,Mosonmagyarovar,10-Feb,3,urban,47.859637,17.270232
105,Hungary,Mosonmagyarovar,11-Feb,2,urban,47.859637,17.270232
105,Hungary,Mosonmagyarovar,12-Feb,0,urban,47.859637,17.270232
105,Hungary,Mosonmagyarovar,13-Feb,1,urban,47.859637,17.270232
105,Hungary,Mosonmagyarovar,14-Feb,0,urban,47.859637,17.270232
105,Hungary,Mosonmagyarovar,15-Feb,1,urban,47.859637,17.270232
105,Hungary,Mosonmagyarovar,16-Feb,8,urban,47.859637,17.270232
105,Hungary,Mosonmagyarovar,17-Feb,3,urban,47.859637,17.270232
105,Hungary,Mosonmagyarovar,18-Feb,8,urban,47.859637,17.270232
105,Hungary,Mosonmagyarovar,19-Feb,3,urban,47.859637,17.270232
105,Hungary,Mosonmagyarovar,20-Feb,2,urban,47.859637,17.270232
106,Austria,Melk,01-Jan,2,urban,48.218928,15.348284
106,Austria,Melk,02-Jan,0,urban,48.218928,15.348284
106,Austria,Melk,03-Jan,0,urban,48.218928,15.348284
106,Austria,Melk,04-Jan,0,urban,48.218928,15.348284
106,Austria,Melk,05-Jan,1,urban,48.218928,15.348284
106,Austria,Melk,06-Jan,7,urban,48.218928,15.348284
106,Austria,Melk,07-Jan,3,urban,48.218928,15.348284
106,Austria,Melk,08-Jan,9,urban,48.218928,15.348284
106,Austria,Melk,09-Jan,4,urban,48.218928,15.348284
106,Austria,Melk,10-Jan,0,urban,48.218928,15.348284
106,Austria,Melk,11-Jan,0,urban,48.218928,15.348284
106,Austria,Melk,12-Jan,1,urban,48.218928,15.348284
106,Austria,Melk,13-Jan,0,urban,48.218928,15.348284
106,Austria,Melk,14-Jan,3,urban,48.218928,15.348284
106,Austria,Melk,15-Jan,0,urban,48.218928,15.348284
106,Austria,Melk,16-Jan,2,urban,48.218928,15.348284
106,Austria,Melk,17-Jan,0,urban,48.218928,15.348284
106,Austria,Melk,18-Jan,4,urban,48.218928,15.348284
106,Austria,Melk,19-Jan,1,urban,48.218928,15.348284
106,Austria,Melk,20-Jan,2,urban,48.218928,15.348284
107,Italy,San Daniele del Fruili,01-Jan,9,urban,46.157506,13.012144
107,Italy,San Daniele del Fruili,02-Jan,1,urban,46.157506,13.012144
107,Italy,San Daniele del Fruili,03-Jan,0,urban,46.157506,13.012144
107,Italy,San Daniele del Fruili,04-Jan,0,urban,46.157506,13.012144
107,Italy,San Daniele del Fruili,05-Jan,1,urban,46.157506,13.012144
107,Italy,San Daniele del Fruili,06-Jan,1,urban,46.157506,13.012144
107,Italy,San Daniele del Fruili,07-Jan,0,urban,46.157506,13.012144
107,Italy,San Daniele del Fruili,08-Jan,1,urban,46.157506,13.012144
107,Italy,San Daniele del Fruili,09-Jan,0,urban,46.157506,13.012144
107,Italy,San Daniele del Fruili,10-Jan,1,urban,46.157506,13.012144
107,Italy,San Daniele del Fruili,11-Jan,2,urban,46.157506,13.012144
107,Italy,San Daniele del Fruili,12-Jan,1,urban,46.157506,13.012144
107,Italy,San Daniele del Fruili,13-Jan,3,urban,46.157506,13.012144
107,Italy,San Daniele del Fruili,14-Jan,1,urban,46.157506,13.012144
107,Italy,San Daniele del Fruili,15-Jan,3,urban,46.157506,13.012144
107,Italy,San Daniele del Fruili,16-Jan,2,urban,46.157506,13.012144
107,Italy,San Daniele del Fruili,17-Jan,1,urban,46.157506,13.012144
107,Italy,San Daniele del Fruili,18-Jan,1,urban,46.157506,13.012144
